ENB2012_data,,,,,,,,,,,,,,,,,,,,,,
TAVG,WSPD,PRES,TOTAL_FLOOR_AREA,PROPERTY_TYPE,GLAZED_AREA,EXTENSION_COUNT,WALLS_DESCRIPTION,FLOOR_DESCRIPTION,FLOOR_LEVEL,WINDOWS_DESCRIPTION,WINDOWS_ENERGY_EFF,WINDOWS_ENV_EFF,WALLS_ENERGY_EFF,WALLS_ENV_EFF,ROOF_DESCRIPTION,ROOF_ENERGY_EFF,ROOF_ENV_EFF,LIGHTING_ENV_EFF,LIGHTING_ENERGY_EFF,NUMBER_HEATED_ROOMS,NUMBER_HABITABLE_ROOMS,ENERGY_CONSUMPTION
0.71,710.5,269.5,220.5,3.5,4,0.25,5,12.25,15.23,40,0.0226344318169141,0.299937867142384,0.00409526285841921,0.271044641326754,53,0.997083081669612,0.742401665713567,0.292219622735684,0.111696765055243,4,2,
0.71,710.5,269.5,220.5,3.5,5,0.25,5,12.27,14.97,24,0.709528719669862,0.82586097946079,0.708582435271868,0.95722904734162,62,0.00467005212033954,0.125046583258865,0.504653554352668,0.864773389788477,3,1,
0.69,735,294,220.5,3.5,2,0.25,5,12.47,15.14,125,0.553567796809305,0.810472103205467,0.832540954403827,0.985868295475388,78,0.170958152312919,0.547347797377349,0.270107332239996,0.869153589956217,1,2,
0.69,735,294,220.5,3.5,3,0.25,5,12.12,14.97,74,0.289629429575387,0.435640824369581,0.138318164652016,0.550078726873292,9,0.635405441494577,0.451330621871322,0.108525203980371,0.977452120756551,2,1,
0.69,735,294,220.5,3.5,4,0.25,5,12.18,15.22,108,0.177462586786245,0.581767931653677,0.535252458617107,0.224820826527074,43,0.984147809043604,0.462079834026029,0.727663489802879,0.287261678017081,3,3,
0.69,735,294,220.5,3.5,5,0.25,5,12.47,14.6,26,0.641204851033131,0.468764356445137,0.336087476228162,0.640679226094029,57,0.253534645720593,0.0857160322191776,0.542184134310734,0.15209302069675,3,4,
0.66,759.5,318.5,220.5,3.5,2,0.25,5,12.93,15.83,109,0.667273594495294,0.81227693305834,0.043772930187512,0.095213063841423,37,0.510746350396328,0.639264753349763,0.891459296854133,0.565187314235541,2,4,
0.66,759.5,318.5,220.5,3.5,3,0.25,5,12.82,16.03,93,0.730601956463575,0.833325798765273,0.942433354962864,0.794068828095634,27,0.589582786424293,0.927950983018028,0.916350915552175,0.152704022310557,3,1,
0.66,759.5,318.5,220.5,3.5,4,0.25,5,12.78,15.8,89,0.488348422714611,0.817431507367127,0.469023416171584,0.115240125375175,76,0.0329038392306916,0.724752074757608,0.560320224268275,0.400172542600926,4,4,
0.66,759.5,318.5,220.5,3.5,5,0.25,5,13.02,16.06,92,0.21548117107306,0.131612636122951,0.951626452691461,0.0449322997907946,14,0.722220962617914,0.0319889444564905,0.931032040640927,0.193819178877576,1,3,
0.64,784,343,220.5,3.5,2,0.25,5,16.73,20.13,105,0.238106015162747,0.91420710157697,0.737731495955126,0.413676759702157,79,0.0622870553157576,0.701598106354882,0.862235508629044,0.91230267906932,1,1,
0.64,784,343,220.5,3.5,3,0.25,5,16.86,20.01,176,0.75230547643583,0.206355997251289,0.467234717976588,0.423316849352575,25,0.193407330952583,0.618480427558432,0.468157171817202,0.14514899278979,1,4,
0.64,784,343,220.5,3.5,4,0.25,5,16.76,20.19,186,0.946001928186316,0.380241409071883,0.315877690371565,0.345578842779145,77,0.204749078982873,0.795138032937413,0.229547944346308,0.105172498062519,4,2,
0.64,784,343,220.5,3.5,5,0.25,5,16.92,20.29,160,0.846715787680609,0.406567499424602,0.621651351741379,0.195435108521212,27,0.515905749761186,0.561774643034644,0.937451577885313,0.380295809861022,3,1,
0.62,808.5,367.5,220.5,3.5,2,0.25,5,13.68,15.19,186,0.523524631220448,0.761950908759887,0.0565928580917051,0.198357993558426,11,0.129626732082568,0.257740374736619,0.217101309998478,0.554502080627532,2,4,
0.62,808.5,367.5,220.5,3.5,3,0.25,5,13.99,14.61,27,0.685246988361443,0.539847784915034,0.131072873926122,0.3665188895252,40,0.970009425053713,0.736176191351117,0.40409477857956,0.144175859897462,1,2,
0.62,808.5,367.5,220.5,3.5,4,0.25,5,14.16,14.61,92,0.693060634814746,0.681936988218874,0.543997701617644,0.344953983495494,68,0.662888730686725,0.846607913896664,0.727170289149789,0.665864297381837,4,1,
0.62,808.5,367.5,220.5,3.5,5,0.25,5,13.86,14.75,114,0.827414378283461,0.231473374500317,0.462182987964456,0.664167394360225,18,0.300109686536051,0.272395218608955,0.687418672877119,0.917879370835947,2,3,
0.98,514.5,294,110.25,7,2,0.4,1,32.26,33.37,144,0.0331465615600386,0.985214267253326,0.730167739863306,0.188704105592147,93,0.482774928848126,0.349255869363979,0.572470399667132,0.317324981549942,3,4,
0.98,514.5,294,110.25,7,3,0.4,1,32.26,33.34,167,0.0143405912079375,0.95833954324584,0.063147313295045,0.806235303138392,24,0.100443858984207,0.163775801653267,0.332133800691166,0.812879309435431,4,4,
0.98,514.5,294,110.25,7,4,0.4,1,32.49,32.83,45,0.723661615324293,0.442465890358323,0.299101806224977,0.616658569480876,63,0.34917198717061,0.0358123046681428,0.662577684602292,0.687728299064107,2,3,
0.98,514.5,294,110.25,7,5,0.4,1,32.53,33.04,65,0.260455564174192,0.493296230017372,0.689171500349305,0.202493362153575,1,0.325491848424828,0.425520033752923,0.15197960039233,0.0784376075475994,2,2,
0.9,563.5,318.5,122.5,7,2,0.4,1,36.47,39.28,141,0.290897272840518,0.943723107534424,0.412857870865023,0.222226648980832,69,0.293705167612102,0.791005627558262,0.516946732204668,0.936364424716585,3,2,
0.9,563.5,318.5,122.5,7,3,0.4,1,37.24,36.38,84,0.747821766864299,0.069054781411743,0.15824444222688,0.811808266254746,33,0.787959592265713,0.215136379757167,0.449252145803134,0.046033360210144,3,4,
0.9,563.5,318.5,122.5,7,4,0.4,1,36.66,35.92,44,0.849605694216997,0.367974657959808,0.160634437756339,0.750276245888577,90,0.35127354841831,0.945195810913571,0.674058525179047,0.255494035076588,3,4,
0.9,563.5,318.5,122.5,7,5,0.4,1,35.96,40.99,81,0.490660154187746,0.163263084666543,0.753120467471914,0.727228434236597,61,0.629567994274441,0.799511365031303,0.210376805854052,0.622329240172062,2,1,
0.86,588,294,147,7,2,0.4,1,31.89,35.99,76,0.783501559833182,0.236806073194993,0.568494395639714,0.353495821533303,40,0.489933345499395,0.000233236979499484,0.580539866010545,0.91782804234253,4,2,
0.86,588,294,147,7,3,0.4,1,32.39,30.66,194,0.246114059954472,0.390327102602247,0.223982168673438,0.34329339074364,5,0.725088371664315,0.116246126711861,0.267188951795255,0.875228160451386,4,2,
0.86,588,294,147,7,4,0.4,1,32.09,31.7,42,0.516302499574636,0.833194178958609,0.682727266625532,0.289634258986185,71,0.980785134310364,0.786229649906503,0.109222339871204,0.959732812998824,2,3,
0.86,588,294,147,7,5,0.4,1,31.29,36.73,51,0.837778329181397,0.1560443723566,0.270583783743943,0.601853006354676,13,0.679389447868559,0.518058155540314,0.568500012808918,0.192896844488662,4,2,
0.82,612.5,318.5,147,7,2,0.4,1,29.22,31.71,178,0.77854232447477,0.798028273303497,0.417949299140785,0.0575313197669504,21,0.552963428509944,0.467825239136434,0.969336990297975,0.71480331904592,2,2,
0.82,612.5,318.5,147,7,3,0.4,1,29.91,29.13,164,0.154242701244447,0.200969864946045,0.056474586466877,0.893456439668638,42,0.449081498767898,0.756355992997787,0.905267719779499,0.438042472208817,3,1,
0.82,612.5,318.5,147,7,4,0.4,1,29.53,28.99,105,0.694540293319537,0.495576547854821,0.307473815256096,0.281881565761882,1,0.849340252696968,0.0243800350063432,0.993164425902865,0.994309155756755,2,3,
0.82,612.5,318.5,147,7,5,0.4,1,28.65,33.54,26,0.264209198780116,0.0395098438589188,0.878833468904673,0.481638942203041,89,0.176479300250712,0.544729854865906,0.00841510576120581,0.18229648867367,3,1,
0.79,637,343,147,7,2,0.4,1,41.4,45.29,178,0.0413841709514615,0.00126590331539922,0.652014476354635,0.769934007208945,16,0.683522931506275,0.105613590428505,0.931696041045114,0.212390454065951,4,2,
0.79,637,343,147,7,3,0.4,1,42.62,39.07,157,0.682474850332601,0.596824549355417,0.0908442731578933,0.819756122548025,15,0.018375737076165,0.562042769249895,0.936782255463686,0.0849033508470533,4,4,
0.79,637,343,147,7,4,0.4,1,42.5,38.35,38,0.715269645051611,0.930481328304869,0.643880872790968,0.222815500409662,69,0.148041425487385,0.740776964832486,0.139134244724011,0.109793274160796,1,4,
0.79,637,343,147,7,5,0.4,1,41.67,46.94,111,0.167433455169238,0.0529406148012458,0.59243971087788,0.632752891677648,43,0.510497464819842,0.503429070355962,0.8176762473865,0.11575310232644,2,1,
0.76,661.5,416.5,122.5,7,2,0.4,1,40.78,39.55,95,0.50907855668697,0.63528011968333,0.437208411415544,0.389074947908642,86,0.422684304894926,0.650307335787034,0.24004583965851,0.98076280787468,4,2,
0.76,661.5,416.5,122.5,7,3,0.4,1,39.97,40.85,147,0.308319096222585,0.265179826575217,0.879132875909097,0.390490673620245,19,0.787218822858329,0.489811007524692,0.268512388109498,0.542229149675757,1,2,
0.76,661.5,416.5,122.5,7,4,0.4,1,40.71,40.63,98,0.591364241849931,0.0201954190102025,0.0993583649132807,0.0620773746147164,9,0.345590380794732,0.25587131094779,0.963968137411313,0.989584332802976,4,1,
0.76,661.5,416.5,122.5,7,5,0.4,1,40.43,39.48,182,0.915019545126242,0.45150479129723,0.201651895374315,0.727933204955081,54,0.13172021826059,0.091637504321593,0.977930485828329,0.325357211486972,3,4,
0.74,686,245,220.5,3.5,2,0.4,1,14.52,16.94,181,0.30711150870002,0.0178476384713776,0.353893256816366,0.374583032077093,54,0.0813720350926585,0.572525687600039,0.335850929290089,0.92872661476562,3,2,
0.74,686,245,220.5,3.5,3,0.4,1,14.61,17.25,44,0.328297895419672,0.548190420065922,0.52583514339675,0.330421669857122,67,0.886277363923846,0.326181133934926,0.472010057441824,0.228070586475528,2,4,
0.74,686,245,220.5,3.5,4,0.4,1,14.5,17.03,66,0.307382076008402,0.216802511565742,0.313753104471324,0.731044305660032,63,0.950328551343348,0.521314204758563,0.382916445472538,0.282460847748667,2,1,
0.74,686,245,220.5,3.5,5,0.4,1,14.55,17.25,64,0.839670577686742,0.627644261791974,0.356794156512956,0.0335760358925761,17,0.269107688704442,0.0416394139590025,0.00574529458808395,0.205319021531101,3,2,
0.71,710.5,269.5,220.5,3.5,2,0.4,1,14.51,17.1,155,0.813890818203771,0.0000904947553599945,0.850752192982945,0.161268901935063,81,0.0271173485996867,0.101182531179386,0.860990599744018,0.109452010906611,2,1,
0.71,710.5,269.5,220.5,3.5,3,0.4,1,14.6,17.51,33,0.0878643645357402,0.592101693506838,0.836557417966344,0.228154945877226,18,0.695104482335382,0.781082070671208,0.445589424763337,0.265907492222544,2,2,
0.71,710.5,269.5,220.5,3.5,4,0.4,1,14.5,17.12,67,0.140857742416536,0.0626015436871894,0.515036797501921,0.867544254116367,68,0.908400305171043,0.974834240144628,0.732595191616161,0.66003161906581,2,2,
0.71,710.5,269.5,220.5,3.5,5,0.4,1,14.58,17.47,140,0.961527476846677,0.833870806673883,0.644710842874242,0.134270283793526,25,0.276446705798607,0.564831832507264,0.755680415969016,0.88922473050606,4,4,
0.69,735,294,220.5,3.5,2,0.4,1,14.51,16.5,142,0.820997013721236,0.710073872239527,0.268686075999838,0.0383681295378078,62,0.20345258341095,0.61648926969003,0.989518871971208,0.473045212019147,3,4,
0.69,735,294,220.5,3.5,3,0.4,1,14.7,17,2,0.407602014014301,0.594725147905897,0.286241303787646,0.350011981231183,48,0.999419312765593,0.256163944090524,0.538306959404971,0.845153542873461,2,1,
0.69,735,294,220.5,3.5,4,0.4,1,14.42,16.87,91,0.471587408065124,0.891263489433505,0.271792483756032,0.641997019554123,32,0.271255540732211,0.660224124399294,0.921430700052691,0.474404412367255,2,1,
0.69,735,294,220.5,3.5,5,0.4,1,14.42,17.2,174,0.556450606502536,0.129985136514359,0.0841766906976602,0.0394709594478633,80,0.659230874489402,0.148894056306569,0.646306586242361,0.822181900162054,1,1,
0.66,759.5,318.5,220.5,3.5,2,0.4,1,15.23,18.14,83,0.841535342744474,0.725773778393807,0.878238148375093,0.29755350901628,7,0.658988095382135,0.474189193854249,0.996064060357856,0.714238150868416,2,2,
0.66,759.5,318.5,220.5,3.5,3,0.4,1,15.23,18.03,51,0.798741688600402,0.805341823398819,0.750466748051052,0.79119838902722,12,0.502456964017405,0.60748480591683,0.877737580477005,0.260348641245724,4,4,
0.66,759.5,318.5,220.5,3.5,4,0.4,1,15.23,18.14,8,0.307457643305773,0.171721603681862,0.801550685233829,0.0145140920786804,56,0.999017409018612,0.0432961932483117,0.320029219936014,0.600551030818824,1,2,
0.66,759.5,318.5,220.5,3.5,5,0.4,1,15.23,17.95,73,0.180966846082171,0.16747485766287,0.544183539306586,0.436534479412897,77,0.0731945730925552,0.929656753195123,0.780661446305719,0.136312953024164,2,3,
0.64,784,343,220.5,3.5,2,0.4,1,19.52,22.72,58,0.470898701661699,0.938756289249615,0.0415726597895629,0.232693631434658,99,0.243695699806742,0.598353390127829,0.206402487889991,0.255962827762822,1,1,
0.64,784,343,220.5,3.5,3,0.4,1,19.36,22.73,105,0.644459165632574,0.25667127131361,0.70178290943909,0.946615993893792,70,0.853319747492272,0.738374687253326,0.80133539155249,0.817269364542532,1,1,
0.64,784,343,220.5,3.5,4,0.4,1,19.48,22.72,134,0.644005666285537,0.856653241622581,0.856142457092393,0.251790334943356,80,0.324521465895999,0.981646337347552,0.932612890552184,0.39882092680769,3,2,
0.64,784,343,220.5,3.5,5,0.4,1,19.42,22.53,14,0.0742840776390184,0.705845200403074,0.815005959595057,0.873594613009763,19,0.939974937619267,0.879575712147316,0.329284417454548,0.303021714643038,4,4,
0.62,808.5,367.5,220.5,3.5,2,0.4,1,15.09,17.2,186,0.0938456243912988,0.506858603591049,0.497317928559812,0.28624200250555,7,0.421378676741631,0.0433773141725191,0.0220632875078266,0.336245515835142,4,3,
0.62,808.5,367.5,220.5,3.5,3,0.4,1,17.17,17.21,44,0.560797158548155,0.49886002064824,0.941226502452654,0.738518677149828,52,0.491670597979923,0.245968081767442,0.598191114561119,0.478949616499819,2,4,
0.62,808.5,367.5,220.5,3.5,4,0.4,1,17.14,17.15,112,0.238285386179822,0.397577642911467,0.634929038047672,0.97858240149538,12,0.409013809548789,0.0486349467279024,0.709321322438188,0.997903468256292,1,2,
0.62,808.5,367.5,220.5,3.5,5,0.4,1,17.14,17.2,49,0.54309173665025,0.273339827367917,0.247042733025535,0.165125271670065,87,0.321081140417017,0.483616981113917,0.777671709388112,0.395253450551347,4,1,
0.98,514.5,294,110.25,7,2,0.4,2,32.82,32.96,57,0.094202757467944,0.753134609368927,0.125293648536699,0.579458091014656,97,0.0206884551011254,0.949129718091205,0.920235767095204,0.857764717452393,3,2,
0.98,514.5,294,110.25,7,3,0.4,2,32.71,33.13,197,0.435530575056111,0.693063953945512,0.732958658313597,0.351408007403368,16,0.0324242871029841,0.651842564407821,0.0676388834809582,0.0128887035723778,2,3,
0.98,514.5,294,110.25,7,4,0.4,2,32.24,33.94,122,0.581820475595915,0.646787869252886,0.328916952687884,0.834861288044633,18,0.854087645569653,0.108668051783665,0.416572179121326,0.256758203658317,4,3,
0.98,514.5,294,110.25,7,5,0.4,2,32.72,33.78,143,0.500981482495674,0.600474661411067,0.455292846436672,0.184186999300053,30,0.095725627456587,0.838114390104682,0.619303081525718,0.479521456582513,3,3,
0.9,563.5,318.5,122.5,7,2,0.4,2,35.84,38.35,154,0.692283345680351,0.650606622503412,0.488025279418311,0.388249883563968,71,0.165071097574662,0.884373092449263,0.756730800232536,0.622141716224589,2,4,
0.9,563.5,318.5,122.5,7,3,0.4,2,36.57,35.39,130,0.0132268009419384,0.888538865296987,0.40799860185803,0.824649577138795,94,0.971167267231471,0.505565048786412,0.632656506003991,0.863189648631172,3,2,
0.9,563.5,318.5,122.5,7,4,0.4,2,36.06,34.94,89,0.661606483826102,0.386252671641975,0.782038520651896,0.337473016600707,76,0.0655297158984564,0.662049171897077,0.333545256000446,0.26180759415334,2,4,
0.9,563.5,318.5,122.5,7,5,0.4,2,35.69,40.66,140,0.581783887932344,0.276998130678558,0.667786641940793,0.173395980039304,23,0.16162863329429,0.671219917178438,0.175568540442966,0.358442038616798,3,2,
0.86,588,294,147,7,2,0.4,2,32.48,35.48,63,0.698793730547637,0.376144084471217,0.647056098537429,0.0354495660900412,52,0.82577427558888,0.669328652270608,0.343971262578549,0.00417828410198656,2,3,
0.86,588,294,147,7,3,0.4,2,32.74,30.53,115,0.702575646034505,0.991144141090246,0.41158479054976,0.0933976012279743,95,0.784406626757666,0.591174342004015,0.816015679548022,0.86390420248511,1,1,
0.86,588,294,147,7,4,0.4,2,32.13,32.28,138,0.650507287386034,0.700110551337474,0.790242676995694,0.574729217606961,57,0.176164804489998,0.422613677500322,0.0132947312874416,0.579127269356135,1,4,
0.86,588,294,147,7,5,0.4,2,31.64,36.86,187,0.656613327174901,0.0278384042787375,0.213461906887059,0.978244194889913,8,0.152818522955561,0.491830295049689,0.555082723978768,0.342919335290539,4,1,
0.82,612.5,318.5,147,7,2,0.4,2,28.95,30.34,85,0.70612549288678,0.356771027585114,0.300652545836483,0.348937715210122,13,0.559543065628852,0.55433986655895,0.896014069737876,0.366636087954342,2,1,
0.82,612.5,318.5,147,7,3,0.4,2,29.49,27.93,161,0.64639817267628,0.648688961405177,0.918320915034063,0.433375833491965,74,0.451750678843429,0.976385732338105,0.899952562858737,0.817880841077012,3,3,
0.82,612.5,318.5,147,7,4,0.4,2,28.64,28.95,78,0.505672592007695,0.626998079490973,0.592411142802217,0.956923425798889,47,0.333423382633986,0.0282089578085761,0.10027852333086,0.306980102775377,3,4,
0.82,612.5,318.5,147,7,5,0.4,2,28.01,32.92,162,0.297649186245971,0.585030941235348,0.686107061286517,0.962253250955627,8,0.3656906092536,0.620743958153408,0.826406238428858,0.180604565509303,1,2,
0.79,637,343,147,7,2,0.4,2,41.64,45.59,61,0.479794576314104,0.961283122680316,0.918433354383552,0.27342066875732,55,0.882757281509752,0.922360976481829,0.466528975490446,0.457221948439329,3,3,
0.79,637,343,147,7,3,0.4,2,43.1,39.41,38,0.258921651100429,0.228304104273466,0.933373293642729,0.90548326228033,27,0.0297160047337318,0.684179888898517,0.63652234431451,0.0922908814234758,1,4,
0.79,637,343,147,7,4,0.4,2,42.74,38.84,191,0.677710560896509,0.849897460912645,0.956507531348918,0.472086906586813,94,0.121859629708575,0.92875312158854,0.982719003895332,0.357163267352658,4,1,
0.79,637,343,147,7,5,0.4,2,41.92,48.03,170,0.352724077949212,0.0285683305460744,0.745888384322515,0.426764196324034,29,0.354930617214889,0.579915740608203,0.829235084478456,0.298693247220935,3,1,
0.76,661.5,416.5,122.5,7,2,0.4,2,40.78,39.48,20,0.866959593559157,0.883663956443124,0.00144534132547728,0.431708305643477,65,0.366649540111729,0.549756457089426,0.281663548175606,0.356337666029119,2,1,
0.76,661.5,416.5,122.5,7,3,0.4,2,40.15,40.4,97,0.774782748955133,0.637771239308006,0.345933007939638,0.298869714273466,98,0.690848427434767,0.242303717928449,0.428477195555169,0.682860585866159,2,3,
0.76,661.5,416.5,122.5,7,4,0.4,2,40.57,40.47,21,0.110352528528973,0.171915951113489,0.0546315413311994,0.560352132658986,63,0.77767087568311,0.0144589196105984,0.286511698806086,0.047876008212724,2,2,
0.76,661.5,416.5,122.5,7,5,0.4,2,40.42,39.7,13,0.521220189574516,0.389281409195736,0.848209878910816,0.990942422885606,65,0.510029414730167,0.968060144816999,0.728791418152691,0.269390394636322,3,2,
0.74,686,245,220.5,3.5,2,0.4,2,14.54,16.43,11,0.125374877845853,0.307244145571368,0.454354776165622,0.263445108675919,64,0.435758145337411,0.513314560247612,0.302692907940059,0.648963217796301,1,4,
0.74,686,245,220.5,3.5,3,0.4,2,14.45,16.93,165,0.998830675094738,0.896075131565655,0.486484006962719,0.624035695138888,55,0.279776226414178,0.740830441281793,0.26648740718138,0.687931116934643,1,4,
0.74,686,245,220.5,3.5,4,0.4,2,14.18,16.99,115,0.779059734745839,0.466109415661053,0.34369940416515,0.144319146922576,8,0.95037993881508,0.663381656899594,0.750689949088492,0.272564015505411,4,1,
0.74,686,245,220.5,3.5,5,0.4,2,14.5,17.03,14,0.298271791419064,0.906694385643374,0.41971136702611,0.50877003316413,56,0.494769003969779,0.241026601139998,0.543248689850324,0.708847939603418,3,1,
0.71,710.5,269.5,220.5,3.5,2,0.4,2,14.7,16.77,117,0.178771150779194,0.345768135921018,0.544309456791476,0.220296421136454,23,0.151897844312571,0.263826535220184,0.792330200221622,0.605892254886368,2,1,
0.71,710.5,269.5,220.5,3.5,3,0.4,2,14.66,17.37,195,0.478769178613366,0.686125679044211,0.78900569406486,0.568089633676852,33,0.392478691237684,0.632289181235382,0.230117028148684,0.155899454208591,1,1,
0.71,710.5,269.5,220.5,3.5,4,0.4,2,14.4,17.27,154,0.988334428675707,0.490127516675933,0.785851198633291,0.905501738126714,7,0.306274519254008,0.56855959342338,0.211824472276087,0.990952385238297,2,2,
0.71,710.5,269.5,220.5,3.5,5,0.4,2,14.71,17.51,200,0.321763597217599,0.242570705824034,0.0987911054833599,0.193198822941943,99,0.515832723475348,0.856422141452993,0.0670006812864028,0.582226042484772,2,2,
0.69,735,294,220.5,3.5,2,0.4,2,14.75,16.44,10,0.709198429905307,0.337246909356956,0.677255029507783,0.155562611344179,17,0.603462386529958,0.601102766597062,0.54031652478221,0.61734942789291,4,4,
0.69,735,294,220.5,3.5,3,0.4,2,14.71,17.01,132,0.271995558699689,0.827368354428701,0.438638313487046,0.886881883116539,18,0.853701432353909,0.498060747267687,0.47257193876446,0.309951356391529,2,1,
0.69,735,294,220.5,3.5,4,0.4,2,14.33,17.23,94,0.128695154409605,0.712500456403266,0.0399088863381358,0.443422534905465,3,0.719002235069338,0.82921001517767,0.844790641768186,0.809307613629053,1,1,
0.69,735,294,220.5,3.5,5,0.4,2,14.62,17.22,107,0.907504989325569,0.463176433984977,0.893932929675935,0.195697790285874,17,0.81027284605575,0.234547934562556,0.41804521704805,0.818263261487194,4,1,
0.66,759.5,318.5,220.5,3.5,2,0.4,2,15.34,17.85,86,0.915914322676242,0.513669229809781,0.931690017304951,0.399601093253794,74,0.409969641400299,0.190223512946461,0.0197595689453005,0.702497210774649,3,1,
0.66,759.5,318.5,220.5,3.5,3,0.4,2,15.29,17.89,98,0.599061689679651,0.375389200685143,0.592019287861391,0.0459596635529217,1,0.574234440662364,0.0925030199015633,0.0807072107229794,0.0271538933892209,2,4,
0.66,759.5,318.5,220.5,3.5,4,0.4,2,15.09,18.36,125,0.269858180013396,0.512745022877837,0.0473516370434988,0.783099334248519,39,0.990268846930302,0.604819627115772,0.454629769296192,0.556717294363369,2,3,
0.66,759.5,318.5,220.5,3.5,5,0.4,2,15.3,18.15,164,0.643048464164823,0.30328598840076,0.966420881448918,0.208470981358951,40,0.189091170084039,0.0262059049792293,0.281273836959736,0.560755732614006,3,1,
0.64,784,343,220.5,3.5,2,0.4,2,19.2,21.72,93,0.335993940958322,0.410678028036479,0.849076530317483,0.0841865713198439,96,0.623969829232298,0.572334442391951,0.149176425738695,0.54000837897008,2,3,
0.64,784,343,220.5,3.5,3,0.4,2,18.88,22.07,60,0.707249185542773,0.750077978763792,0.412560304030304,0.35404071415539,30,0.728917233825931,0.933234131793903,0.263979690965673,0.794071654112094,2,4,
0.64,784,343,220.5,3.5,4,0.4,2,18.9,22.09,141,0.712156185011184,0.467768582222486,0.619216515430478,0.125755389205833,18,0.0439449264650243,0.78310389404642,0.601060603715774,0.0185128581118722,1,3,
0.64,784,343,220.5,3.5,5,0.4,2,19.12,21.93,120,0.364516340390099,0.918569319175483,0.738897146505313,0.84257858504053,54,0.158782348166045,0.554260695085639,0.852703964760058,0.263801246304816,4,2,
0.62,808.5,367.5,220.5,3.5,2,0.4,2,16.76,17.36,53,0.816580161766764,0.135460638068582,0.205317148890727,0.103403660083021,3,0.718622717738244,0.234237053144504,0.0805646572608474,0.851743517962978,1,4,
0.62,808.5,367.5,220.5,3.5,3,0.4,2,17.23,17.38,33,0.448712063270404,0.264935280194373,0.618795061902705,0.380116665558033,83,0.735477806245788,0.320535206718078,0.916613368032761,0.829740454835526,3,3,
0.62,808.5,367.5,220.5,3.5,4,0.4,2,17.26,16.86,77,0.718119738512078,0.576167063684832,0.867171823585591,0.213996729629368,15,0.819075215206517,0.998600536327686,0.386021764772946,0.204239961391698,4,4,
0.62,808.5,367.5,220.5,3.5,5,0.4,2,17.15,16.99,186,0.977898587520289,0.619730567350467,0.274734974961881,0.277120674911628,10,0.300684725840193,0.246279772217805,0.0651340171521197,0.807215365228338,1,4,
0.98,514.5,294,110.25,7,2,0.4,3,32.82,32.78,179,0.128441243417472,0.840697436521569,0.28621337007955,0.754392023029289,86,0.804306393187263,0.496331942522651,0.0975972183620682,0.932588202096358,1,1,
0.98,514.5,294,110.25,7,3,0.4,3,32.69,33.24,55,0.345667821279428,0.439624918759006,0.631738879502378,0.203924839853871,12,0.703230904138667,0.495176070517329,0.851264038678527,0.464135116715374,3,3,
0.98,514.5,294,110.25,7,4,0.4,3,32.23,33.86,127,0.633439289493281,0.449250291147198,0.939066958160986,0.850169139239699,39,0.355284962584984,0.41286864278446,0.557826487075331,0.447235722072966,4,4,
0.98,514.5,294,110.25,7,5,0.4,3,32.75,34,88,0.17051587171585,0.97865158376549,0.75041386727649,0.0999649537302281,24,0.83434600743781,0.195530526839217,0.358809115305458,0.307990311803577,2,3,
0.9,563.5,318.5,122.5,7,2,0.4,3,34.24,37.26,131,0.859032159856438,0.0399121884500341,0.0612559179995883,0.189088362073485,53,0.0996406875619622,0.238740196310342,0.870950895498607,0.68744809954708,3,3,
0.9,563.5,318.5,122.5,7,3,0.4,3,34.95,35.04,144,0.395918745488049,0.0589317052613864,0.737934628701289,0.576184211253011,88,0.769881546102807,0.510124082384089,0.480464218795493,0.349656240418787,1,4,
0.9,563.5,318.5,122.5,7,4,0.4,3,35.05,33.82,48,0.262488725490294,0.164114778818669,0.116949056766988,0.258110168012447,86,0.591992773873124,0.364468441263484,0.445689101315621,0.746376868147414,3,4,
0.9,563.5,318.5,122.5,7,5,0.4,3,34.29,33.31,69,0.0509988718412391,0.178421422735852,0.345653979161733,0.147421239848688,41,0.180775576561665,0.45227078418294,0.56158768232302,0.825606009538608,4,2,
0.86,588,294,147,7,2,0.4,3,31.28,35.22,181,0.419211050263539,0.894206849715771,0.526532731560485,0.96025379271435,3,0.569367021880541,0.0307627805597786,0.92531364884817,0.627579164094014,2,3,
0.86,588,294,147,7,3,0.4,3,32.12,34.7,156,0.0145577247119574,0.201979075310878,0.870325689065805,0.821248473000611,50,0.208853268641327,0.839761686510996,0.089040945374459,0.623080066787301,1,2,
0.86,588,294,147,7,4,0.4,3,32.05,30.11,85,0.327216664795409,0.220565207978297,0.601498401431384,0.328228808974667,40,0.934365043341355,0.180456136994329,0.870095665253746,0.786336961630881,3,3,
0.86,588,294,147,7,5,0.4,3,31.84,31.6,25,0.394767005515172,0.498407732300889,0.659611061432799,0.627286960138126,90,0.165269953246398,0.107245467988904,0.224218396528653,0.867811432562255,2,3,
0.82,612.5,318.5,147,7,2,0.4,3,28.67,32.43,187,0.374105293943205,0.233758687296952,0.294628229199713,0.377533971832781,100,0.192934298295668,0.369363576323696,0.575379255790011,0.0993829615788914,1,3,
0.82,612.5,318.5,147,7,3,0.4,3,29.67,30.65,124,0.172608669315733,0.306707500067146,0.524928556059365,0.717334970362997,1,0.278451488341724,0.157243194676507,0.494755361786163,0.073050564982215,4,2,
